47,1490,43,96,50,0.386007485783,333
54,1090,41,110,57,0.370791908721,336
49,1820,34,96,49,0.587731772897,378
39,1495,36,97,47,0.498758813245,384
48,1580,47,88,49,0.285482900736,764
53,1905,35,77,47,0.48422628144,773
58,1580,39,77,52,0.462846498891,783
47,920,28,99,52,0.53396531771,1139
43,590,33,100,51,0.483165614131,1190
52,1000,31,74,47,0.43534605114,1554
42,1005,32,87,45,0.394909356442,1575
46,680,34,89,49,0.381446537472,1590
44,1490,36,92,46,0.504064758067,409
47,605,35,88,50,0.48321915642,1240
50,845,36,93,51,0.41583769632,741
55,1575,39,84,49,0.457974430481,808
53,1000,40,84,49,0.315600981696,1529
53,1175,37,90,52,0.4399220727,776
57,1585,39,75,50,0.462846498891,803
49,1820,33,100,50,0.569171822174,358
50,1500,37,93,54,0.561781968057,393
56,1170,36,81,52,0.44460209475,761
51,670,33,85,49,0.43416870588,1564
52,1005,31,77,47,0.45427414032,1569
45,1090,35,96,50,0.499984607232,382
48,1825,34,96,50,0.563242949027,398
41,760,36,103,54,0.477856101888,367
44,1905,36,84,49,0.416562467904,784
49,1095,42,103,55,0.382882949222,336
43,1575,37,86,47,0.406596858624,769
45,1000,32,84,49,0.390795717312,1575
48,925,30,88,47,0.557242945459,1184
43,920,31,87,47,0.484475825434,1195
56,770,38,97,56,0.526786118325,396
49,840,38,85,51,0.377296623,787
57,855,38,86,52,0.433965681,781
45,600,34,90,48,0.488305673856,1215
53,1575,46,87,46,0.314680015584,753
50,1090,32,108,56,0.528097566966,341
40,925,38,98,50,0.340126186144,1155
46,600,34,92,50,0.488305673856,1200
50,590,40,100,49,0.362130734085,1169
42,600,32,101,53,0.467907752632,1175
47,1175,37,94,51,0.38650125888,797
49,760,35,104,55,0.526727748672,366
43,595,42,97,49,0.339243941837,1180
55,850,40,90,53,0.424924729313,781
51,1005,32,86,47,0.449492307264,1579
50,920,29,92,48,0.539645799813,1159
50,1090,33,93,53,0.528156088416,356
