104.1,31,32,23
121.4,29,31,23
88.1,32,34,23
108.0,31,32,23
89.9,33,34,23
104.3,32,33,23
115.1,33,32,23
112.7,39,32,22
126.4,32,30,22
112.6,45,32,21
113.3,36,31,21
127.8,34,31,23
133.1,33,30,23
120.5,36,31,22
135.6,33,29,22
135.4,37,30,22
125.2,40,31,22
133.0,37,30,21
129.1,38,30,21
149.9,38,28,22
151.1,39,29,22
142.0,37,29,21
134.9,45,29,21
137.1,44,30,21
180.2,39,26,22
169.0,40,26,22
160.5,40,28,21
148.8,43,28,21
149.2,42,28,21
136.9,48,28,19
152.3,44,29,21
146.0,49,29,20
150.6,45,29,21
148.0,45,29,20
167.4,40,27,21
145.1,53,28,19
146.2,54,29,19
158.1,45,27,21
150.6,47,28,20
155.3,54,29,20
149.9,51,27,18
155.2,46,28,20
205.5,44,23,20
171.2,45,25,20
150.9,50,28,20
157.0,47,28,20
162.3,48,26,19
151.5,55,28,19
178.1,46,25,20
157.1,50,28,20
