83.4,21,35,25
108.7,31,32,23
111.3,28,31,23
144.1,28,30,24
121.2,43,31,21
116.8,28,30,23
127.9,50,31,20
124.3,36,30,22
134.8,33,29,22
138.6,30,29,23
126.9,37,30,22
141.4,34,29,22
147.2,33,29,22
128.0,42,30,21
141.1,41,29,21
144.0,37,29,22
153.7,34,28,22
137.9,52,30,20
140.8,49,28,19
143.2,44,29,21
149.0,41,28,21
151.6,37,28,22
148.2,43,27,21
153.9,59,29,18
144.4,44,28,21
153.3,37,28,22
152.0,39,28,22
146.3,46,28,20
144.7,48,28,19
144.8,45,28,19
170.1,37,27,21
153.4,42,28,21
157.5,41,27,21
146.5,49,28,20
149.9,47,28,20
149.7,48,28,19
178.4,40,25,20
153.9,47,27,21
155.2,45,27,20
166.4,42,27,21
164.0,44,27,21
156.4,49,28,20
166.5,45,25,20
172.0,44,26,20
167.0,45,26,20
157.4,50,27,20
158.8,53,28,20
186.7,44,25,20
174.0,46,26,20
167.8,63,27,18
